1191,13,NULL,16-03-2016 22:59,0
1192,16,NULL,16-03-2016 22:59,0
1194,25,NULL,16-03-2016 22:59,0
1195,16,NULL,16-03-2016 22:59,0
1197,33,NULL,16-03-2016 22:59,0
1198,10,NULL,16-03-2016 22:59,0
1200,52,NULL,16-03-2016 23:00,0
1202,16,NULL,16-03-2016 22:59,0
1225,24,NULL,16-03-2016 22:59,0
1226,16,NULL,16-03-2016 22:59,0
1228,16,NULL,16-03-2016 22:59,0
1232,18,NULL,16-03-2016 22:59,0
1233,24,NULL,16-03-2016 22:59,0
1235,52,NULL,16-03-2016 23:00,0
1236,35,NULL,16-03-2016 23:00,0
1237,37,NULL,16-03-2016 23:00,0
1239,27,NULL,16-03-2016 22:59,0
1242,26,NULL,16-03-2016 22:59,0
1245,16,NULL,16-03-2016 22:59,0
1246,38,NULL,16-03-2016 23:00,0
1247,16,NULL,16-03-2016 22:59,0
1250,52,NULL,16-03-2016 23:00,0
1251,17,NULL,16-03-2016 22:59,0
1252,45,NULL,16-03-2016 23:00,0
1273,48,NULL,16-03-2016 23:00,0
1274,7,NULL,16-03-2016 22:59,0
1280,39,NULL,16-03-2016 23:00,0
1282,37,NULL,16-03-2016 23:00,0
1283,44,NULL,16-03-2016 23:00,0
1284,2,NULL,16-03-2016 22:59,0
1285,25,NULL,16-03-2016 22:59,0
1286,24,NULL,16-03-2016 22:59,0
1301,26,NULL,16-03-2016 22:59,0
1306,10,NULL,16-03-2016 22:59,0
1308,35,NULL,16-03-2016 23:00,0
1313,53,NULL,16-03-2016 23:00,0
1317,27,NULL,16-03-2016 22:59,0
1318,17,NULL,16-03-2016 22:59,0
1319,11,NULL,16-03-2016 22:59,0
1320,49,NULL,16-03-2016 23:00,0
1321,10,NULL,16-03-2016 22:59,0
1322,26,NULL,16-03-2016 22:59,0
1323,5,NULL,16-03-2016 22:59,0
1324,5,NULL,16-03-2016 22:59,0
1326,36,NULL,16-03-2016 23:00,0
1327,17,NULL,16-03-2016 22:59,0
1328,10,NULL,16-03-2016 22:59,0
1329,5,NULL,16-03-2016 22:59,0
1330,17,NULL,16-03-2016 22:59,0
1331,32,NULL,16-03-2016 22:59,0
1332,26,NULL,16-03-2016 22:59,0
1333,5,NULL,16-03-2016 22:59,0
1335,32,NULL,16-03-2016 22:59,0
1336,30,NULL,16-03-2016 22:59,0
1350,37,NULL,16-03-2016 23:00,0
1353,10,NULL,16-03-2016 22:59,0
1358,10,NULL,16-03-2016 22:59,0
1364,49,NULL,16-03-2016 23:00,0
1365,5,NULL,16-03-2016 22:59,0
1367,17,NULL,16-03-2016 22:59,0
1368,25,NULL,16-03-2016 22:59,0
1369,36,NULL,16-03-2016 23:00,0
1370,32,NULL,16-03-2016 22:59,0
1371,43,NULL,16-03-2016 23:00,0
1373,45,NULL,16-03-2016 23:00,0
1374,45,NULL,16-03-2016 23:00,0
1375,27,NULL,16-03-2016 22:59,0
1376,49,NULL,16-03-2016 23:00,0
1378,32,NULL,16-03-2016 22:59,0
1381,43,NULL,16-03-2016 23:00,0
1384,17,NULL,16-03-2016 22:59,0
1385,43,NULL,16-03-2016 23:00,0
1389,30,NULL,16-03-2016 22:59,0
1391,11,NULL,16-03-2016 22:59,0
1394,11,NULL,16-03-2016 22:59,0
1397,32,NULL,16-03-2016 22:59,0
1400,32,NULL,16-03-2016 22:59,0
1404,36,NULL,16-03-2016 23:00,0
1407,32,NULL,16-03-2016 22:59,0
1408,28,NULL,16-03-2016 22:59,0
1409,32,NULL,16-03-2016 22:59,0
1410,36,NULL,16-03-2016 23:00,0
1412,11,NULL,16-03-2016 22:59,0
1413,32,NULL,16-03-2016 22:59,0
1414,45,NULL,16-03-2016 23:00,0
1415,48,NULL,16-03-2016 23:00,0
1416,5,NULL,16-03-2016 22:59,0
1417,32,NULL,16-03-2016 22:59,0
1420,33,NULL,16-03-2016 22:59,0
1421,32,NULL,16-03-2016 22:59,0
1423,24,NULL,16-03-2016 22:59,0
1425,29,NULL,16-03-2016 22:59,0
1427,33,NULL,16-03-2016 23:00,0
1428,32,NULL,16-03-2016 22:59,0
1429,33,NULL,16-03-2016 23:00,0
1432,29,NULL,16-03-2016 22:59,0
1440,28,NULL,16-03-2016 22:59,0
1448,32,NULL,16-03-2016 22:59,0
1450,11,NULL,16-03-2016 22:59,0
1452,41,NULL,16-03-2016 23:00,0
1457,52,NULL,16-03-2016 23:00,0
1458,32,NULL,16-03-2016 22:59,0
1459,32,NULL,16-03-2016 22:59,0
1460,28,NULL,16-03-2016 22:59,0
